movie_id,title,overview,language,rating,genres,keywords,is_regional
1014590,Upgraded,"Ana is an ambitious intern dreaming of a career in the art world while trying to impress her demanding boss Claire. When she's upgraded to first class on a work trip, she meets handsome Will, and Ana pretends to be her boss– a white lie that sets off a glamorous chain of events, romance and opportunity, until her fib threatens to surface.",en,7.183,"['Romance', 'Comedy']","['new york city', 'london, england', 'mistaken identity', ""life's dream"", 'falling in love', 'first class', 'intern', 'chance meeting', 'woman director', 'art auction', 'living with sibling', 'lies', 'airplane flight', 'demanding boss', 'pretending to be someone else']",
55846,Blitz,A tough cop is dispatched to take down a serial killer who has been targeting police officers.,en,6.18,"['Crime', 'Action', 'Thriller']","['london, england', 'based on novel or book', 'homophobia', 'psychopath', 'revenge', 'murder', 'arson', 'serial killer', 'lawyer', 'police detective', 'lgbt', 'mean spirited']",
1305717,Hunting Grounds,"Desperate to find refuge for her children, Chloe Marvino runs away from her Mafia tied husband, and finds shelter in a cabin with a recluse drifter named Jake. But as her husband's henchmen draw closer to her, it turns out that Jake is the biggest enemy of them all.",en,6.714,"['Action', 'Thriller']",[],
5289,Chaos,"In Seattle, detective Quentin Conners is unfairly suspended and his partner Jason York leaves the police force after a tragic shooting on Pearl Street Bridge, when the hostage and the criminal die. During a bank heist with a hostage situation, Conners is assigned in charge of the operation with the rookie Shane Dekker as his partner. The thieves, lead by Lorenz, apparently do not steal a penny from the bank. While chasing the gangsters, the police team disclose that they planted a virus in the system, stealing one billion dollars from the different accounts, using the principle of the Chaos Theory. Further, they find that Lorenz is killing his accomplices.",en,6.326,"['Drama', 'Action', 'Crime']","['police', 'fight', 'chaos theory', 'investigation', 'power outage', 'bank robbery', 'cybercrime', 'fbi agent']",
458594,Peppermint,"A grieving mother transforms herself into a vigilante following the murders of her husband and daughter, eluding the authorities to deliver her own personal brand of justice.",en,6.735,"['Action', 'Thriller']","['coma', 'widow', 'cemetery', 'handcuffs', 'fbi', 'bus', 'grave', 'alcoholism', 'flashback', 'revenge', 'murder', 'vigilante', 'drug cartel', 'police corruption', 'hospital', 'torture', 'skid row', 'corrupt official', 'aggressive', 'loss of child', 'corrupt judge', 'driveby shooting']",
11205,Wheels on Meals,"Cousins Thomas and David, owners of a mobile restaurant, team up with their friend Moby, a bumbling private detective, to save the beautiful Sylvia, a pickpocket.",cn,6.903,"['Romance', 'Action', 'Comedy', 'Crime']","['van', 'martial arts', 'kung fu', 'spain', 'sibling relationship', 'love triangle', 'pickpocket', 'chase', 'detective', 'fish out of water', 'chinese', 'food truck']",
11249,Seed of Chucky,"This time around, Chucky and his homicidal honey, Tiffany, are brought back to life by their orphan offspring, Glen. Then the horror goes Hollywood as Chucky unleashes his own brand of murderous mayhem!",en,5.5,"['Horror', 'Comedy']","['baby', 'voodoo', 'possession', 'evil doll', 'murder', 'killer doll', 'serial killer', 'slasher', 'killer toys', 'toy comes to life', 'possessed doll', 'supernatural power', 'gloomy']",
601666,I Care a Lot,A court-appointed legal guardian defrauds her older clients and traps them under her care. But her latest mark comes with some unexpected baggage.,en,6.577,"['Crime', 'Thriller', 'Drama', 'Comedy']","['psychopath', 'dark comedy', 'sociopath', 'guardian', 'ceo', 'social services', 'scam artist', 'female psychopath', 'social criticism', 'late stage capitalism', 'scammer', 'socialized psychopath']",
71449,M.D. Geist II: Death Force,"Less than a year after Geist activated the Death Force, which decimated most of Jerra's population, he has kept himself busy by dismantling the Death Force machines one by one. Most of the remaining human population have fled to a remote haven run by a warlord named Krauser. Krauser is another MDS unit, MD-01, who has a technology that hides his mobile fortress from the Death Force.",ja,4.8,"['Science Fiction', 'Animation', 'Action']",[],
301,Rio Bravo,"A small-town sheriff in the American West enlists the help of a disabled man, a drunk, and a young gunfighter in his efforts to hold in jail the brother of the local bad guy.",en,7.8,"['Western', 'Drama']","['small town', 'sheriff', 'gun', 'marshal', 'texas', 'deputy', 'murder', 'jail', 'alcoholic', 'stagecoach', 'gambler', 'based on short story', 'gunfighter', 'two guns belt', 'western']",
45261,(Untitled),"A fashionable contemporary art gallerist in Chelsea, New York falls for a brooding new music composer in this comic satire of the state of contemporary art.",en,6.4,"['Drama', 'Comedy', 'Romance']",[],
65754,The Girl with the Dragon Tattoo,"Disgraced journalist Mikael Blomkvist investigates the disappearance of a weary patriarch's niece from 40 years ago. He is aided by the pierced, tattooed, punk computer hacker named Lisbeth Salander. As they work together in the investigation, Blomkvist and Salander uncover immense corruption beyond anything they have ever imagined.",en,7.4,"['Thriller', 'Crime', 'Mystery']","['journalist', 'island', 'rape', 'hacker', 'based on novel or book', 'nazi', 'journalism', 'sweden', 'investigation', 'punk rock', 'scandinavia', 'stockholm, sweden', 'remake', 'antisocial personality disorder', 'disappearance', 'serial killer', 'hacking', 'sadist', 'biting', 'bible quote', 'dead cat', 'millennium', 'based on movie', 'aggressive', 'abuse', 'cold case', 'locked room mystery', 'dreary', 'missing girl', 'tense', 'cruel']",
127380,Finding Dory,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,en,7.038,"['Adventure', 'Animation', 'Family']","['fish', 'amnesia', 'octopus', 'sequel', 'anthropomorphism', 'computer animation', 'underwater', 'aftercreditsstinger', 'clownfish', 'amused']",
118379,Viva Erotica,"Sing's last two films were flops, but he is given the helm on a Category III sex film and has to cope with a leading lady who won't do nude scenes, Triad backers, and a crumbling relationship with his girlfriend.",cn,6.722,"['Comedy', 'Drama']","['pornography', 'porn actor', 'hong kong', 'porn industry', 'filmmaking']",
820525,After Everything,"Besieged by writer’s block and the crushing breakup with Tessa, Hardin travels to Portugal in search of a woman he wronged in the past – and to find himself. Hoping to win back Tessa, he realizes he needs to change his ways before he can make the ultimate commitment.",en,6.9,"['Romance', 'Drama']","['alcohol', 'forgiveness', 'lisbon, portugal', 'trauma', ""writer's block"", 'sequel', 'love', 'author', 'wedding', 'biting', 'anger', 'blunt', 'social media', 'troubled past', 'candid', 'dysfunctional relationship', 'breaking up with boyfriend', 'based on young adult novel', 'fanfic', 'grief & loss']",
11636,New Police Story,"Sent into a drunken tailspin when his entire unit is killed by a gang of thrill-seeking punks, disgraced Hong Kong police inspector Wing needs help from his new rookie partner, with a troubled past of his own, to climb out of the bottle and track down the gang and its ruthless leader.",cn,7.144,"['Action', 'Thriller', 'Crime', 'Drama']","['martial arts', 'police', 'gangster', 'fighter', 'investigation', 'observer', 'partner', 'revenge', 'youth gang', 'hong kong', 'alcoholic', 'action hero', 'good versus evil']",
11782,Hard Boiled,A cop who loses his partner in a shoot-out with gun smugglers goes on a mission to catch them. In order to get closer to the leaders of the ring he joins forces with an undercover cop who's working as a gangster hitman. They use all means of excessive force to find them.,cn,7.529,"['Action', 'Thriller', 'Crime']","['arms smuggling', 'inspector', 'arms dealer', 'hong kong', 'drugs', 'frantic', 'euphoric', 'gay interest']",
503919,The Lighthouse,Two lighthouse keepers try to maintain their sanity while living on a remote and mysterious New England island in the 1890s.,en,7.482,"['Drama', 'Fantasy', 'Thriller']","['island', 'nightmare', 'isolation', 'mermaid', 'hallucination', 'lighthouse', 'based on true story', 'lighthouse keeper   ', 'black and white', 'storm', 'male masturbation', 'new england', 'madness', 'drunkenness', '19th century', 'isolated island', 'lovecraftian', '1890s', 'awestruck', 'foreboding']",
1255674,Crazy Old Lady,"Pedro receives a desperate message from an ex-girlfriend asking him to look after her senile mother, Alicia. What seems like a simple mission soon becomes his worst nightmare. Pedro needs to escape; but Alicia won’t let him...",es,5.5,"['Horror', 'Thriller', 'Comedy']","['malicious', 'callous', 'tragic']",
693,Meet the Fockers,"Hard-to-crack ex-CIA man Jack Byrnes and his wife Dina head for the warmer climes of Florida to meet the parents of their son-in-law-to-be, Greg Focker. Unlike their happily matched offspring, the future in-laws find themselves in a situation of opposites that definitely do not attract.",en,6.255,"['Comedy', 'Romance']","['florida', 'central intelligence agency (cia)', 'nurse', 'parent child relationship', 'anti-authoritarian upbringing', 'parents-in-law', 'orderly', 'just married', 'sex therapy', 'bad father-in-law', 'family', 'illegitimate son', 'meddling father']",
100042,Dumb and Dumber To,"20 years since their first adventure, Lloyd and Harry go on a road trip to find Harry's newly discovered daughter, who was given up for adoption.",en,5.572,['Comedy'],"['friendship', 'road trip', 'sequel', 'buddy comedy', 'aftercreditsstinger', 'duringcreditsstinger']",
214096,Lucky Them,"More interested in partying and flirting with young musicians than work, veteran rock journalist Ellie Klug has one last chance to prove her value to her magazine’s editor: a no-stone-unturned search to discover what really happened to long lost rock god, Matt Smith, who also happens to be her ex-boyfriend.  Teaming up with an eccentric amateur documentary filmmaker, Ellie hits the road in search of answers.",en,6.0,['Drama'],['woman director'],
8916,Antz,"A neurotic worker ant in love with a rebellious princess rises to unlikely stardom when he switches places with a soldier. Signing up to march in a parade, he ends up under the command of a bloodthirsty general. But he's actually been enlisted to fight against a termite army.",en,6.2,"['Animation', 'Comedy', 'Adventure']","['princess', 'work', 'worker', 'hero', 'general', 'ant', 'villain', 'assignment', 'friends', 'soldier', 'individuality', 'shocking', 'baffled']",
256591,Focus,"Nicky, an accomplished con artist, gets romantically involved with his disciple Jess but later ends their relationship. Years later, she returns as a femme fatale to spoil his plans.",en,6.869,"['Romance', 'Comedy', 'Crime']","['seduction', 'con man', 'illusion', 'deception', 'rivalry', 'femme fatale', 'con artist', 'illusionist', 'serious']",
